No,x,y,avg_M_x,avg_M_y,avg_M_z,avg_M_tot,z
5065.0,41.0,0.0,-9.141,-13.758,-32.946,36.855,0
5066.0,41.0,0.0,-9.848,-14.478,-34.108,38.34,0
5070.0,41.0,0.0,-8.447,-14.748,-34.937,38.851,0
5073.0,41.0,0.0,-8.288,-14.186,-33.115,36.966,0
5077.0,41.0,0.0,-9.859,-14.041,-34.105,38.177,0
5078.0,41.0,0.0,-9.144,-14.472,-34.108,38.163,0
5079.0,41.0,0.0,-9.559,-14.767,-34.111,38.38,0
5080.0,41.0,0.0,-8.995,-14.906,-34.277,38.445,0
5082.0,41.0,0.0,-9.137,-14.763,-34.111,38.275,0
5083.0,41.0,0.0,-8.445,-14.462,-34.439,38.295,0
5085.0,41.0,0.0,-8.592,-13.887,-33.938,37.662,0
5086.0,41.0,0.0,-9.007,-14.182,-33.941,37.871,0
5089.0,41.0,0.0,-9.008,-14.611,-34.605,38.628,0
5090.0,41.0,0.0,-9.859,-14.041,-34.105,38.177,0
5098.0,41.0,0.0,-9.712,-14.188,-33.941,38.047,0
5112.0,42.0,0.0,-10.375,-14.937,-32.626,37.352,0
5113.0,42.0,0.0,-9.242,-14.932,-32.295,36.761,0
5115.0,42.0,0.0,-9.534,-14.068,-31.627,35.904,0
5116.0,42.0,0.0,-9.934,-14.66,-31.136,35.82,0
5122.0,42.0,0.0,-9.66,-15.368,-32.629,37.338,0
5124.0,42.0,0.0,-9.252,-15.355,-33.455,37.955,0
5126.0,42.0,0.0,-9.21,-15.669,-31.475,36.346,0
5127.0,42.0,0.0,-9.816,-14.071,-31.627,35.98,0
5128.0,42.0,0.0,-9.492,-15.528,-31.309,36.214,0
5129.0,42.0,0.0,-8.372,-15.8,-32.137,36.777,0
5130.0,42.0,0.0,-9.936,-15.374,-32.299,37.125,0
5132.0,42.0,0.0,-10.095,-14.504,-32.126,36.666,0
5133.0,42.0,0.0,-9.821,-14.783,-32.955,37.43,0
5134.0,42.0,0.0,-9.057,-16.248,-31.646,36.708,0
5135.0,42.0,0.0,-10.077,-15.232,-32.132,36.96,0
5136.0,42.0,0.0,-8.503,-16.094,-31.975,36.793,0
5137.0,42.0,0.0,-9.498,-15.524,-31.639,36.5,0
5138.0,42.0,0.0,-8.232,-15.655,-31.971,36.537,0
5140.0,42.0,0.0,-10.083,-15.228,-32.463,37.248,0
5143.0,42.0,0.0,-9.199,-16.106,-31.479,36.537,0
5144.0,42.0,0.0,-9.262,-14.918,-33.451,37.78,0
5145.0,42.0,0.0,-9.489,-16.246,-32.141,37.243,0
5147.0,42.0,0.0,-9.689,-14.203,-32.619,36.873,0
5148.0,42.0,0.0,-8.378,-15.796,-32.468,37.066,0
5149.0,42.0,0.0,-8.5,-16.669,-32.64,37.623,0
5151.0,42.0,0.0,-8.911,-16.108,-31.149,36.182,0
5154.0,42.0,0.0,-8.911,-16.108,-31.149,36.182,0
5155.0,42.0,0.0,-9.21,-15.669,-31.475,36.346,0
5156.0,42.0,0.0,-9.66,-15.368,-32.629,37.338,0
5159.0,42.0,0.0,-9.809,-15.507,-33.291,38.013,0
5160.0,42.0,0.0,-9.52,-15.796,-33.294,38.06,0
5161.0,42.0,0.0,-9.52,-15.223,-32.463,37.097,0
5162.0,42.0,0.0,-8.952,-16.08,-33.461,38.189,0
5164.0,42.0,0.0,-8.232,-15.655,-31.971,36.537,0
5165.0,42.0,0.0,-9.236,-14.936,-31.965,36.471,0
5166.0,42.0,0.0,-9.527,-15.504,-33.291,37.94,0
5168.0,42.0,0.0,-9.523,-14.505,-31.63,36.077,0
5169.0,42.0,0.0,-8.369,-16.518,-32.97,37.814,0
5170.0,42.0,0.0,-8.234,-16.369,-33.133,37.863,0
5172.0,42.0,0.0,-8.094,-16.224,-32.967,37.624,0
5173.0,42.0,0.0,-9.936,-15.374,-32.299,37.125,0
5174.0,42.0,0.0,-8.804,-16.226,-33.297,38.073,0
5175.0,42.0,0.0,-9.806,-14.793,-32.129,36.705,0
5178.0,42.0,0.0,-9.509,-16.232,-33.298,38.244,0
5179.0,42.0,0.0,-8.935,-15.376,-31.473,36.149,0
5181.0,42.0,0.0,-8.815,-15.79,-33.294,37.888,0
5182.0,42.0,0.0,-7.951,-16.082,-32.635,37.241,0
5184.0,42.0,0.0,-8.809,-15.794,-32.963,37.598,0
5187.0,42.0,0.0,-8.777,-16.531,-32.144,37.196,0
5192.0,42.0,0.0,-8.112,-15.497,-32.961,37.314,0
5204.0,43.0,0.0,-9.691,-18.306,-30.507,36.874,0
5206.0,43.0,0.0,-9.878,-17.131,-31.488,37.182,0
5209.0,43.0,0.0,-10.026,-16.984,-31.652,37.294,0
5211.0,43.0,0.0,-10.679,-18.027,-30.174,36.735,0
5212.0,43.0,0.0,-10.421,-17.293,-30.498,36.576,0
5213.0,43.0,0.0,-9.579,-17.856,-31.494,37.45,0
5215.0,43.0,0.0,-10.019,-17.275,-31.654,37.428,0
5217.0,43.0,0.0,-9.864,-17.141,-30.662,36.486,0
5218.0,43.0,0.0,-10.385,-18.748,-30.511,37.286,0
5220.0,43.0,0.0,-10.279,-17.435,-30.665,36.742,0
5222.0,43.0,0.0,-9.54,-18.598,-30.344,36.847,0
5224.0,43.0,0.0,-10.449,-16.988,-31.652,37.411,0
5225.0,43.0,0.0,-11.116,-18.02,-31.0,37.541,0
5231.0,43.0,0.0,-10.966,-18.169,-30.671,37.297,0
5233.0,43.0,0.0,-10.694,-18.017,-31.0,37.416,0
5235.0,43.0,0.0,-10.705,-18.009,-31.661,37.965,0
5236.0,43.0,0.0,-9.571,-18.147,-31.497,37.59,0
5238.0,43.0,0.0,-10.25,-18.171,-30.01,36.549,0
5239.0,43.0,0.0,-9.995,-18.007,-31.33,37.493,0
5240.0,43.0,0.0,-11.115,-17.735,-30.502,36.993,0
5241.0,43.0,0.0,-10.385,-18.748,-30.511,37.286,0
5243.0,43.0,0.0,-10.027,-17.27,-32.15,37.847,0
5244.0,43.0,0.0,-9.561,-18.584,-31.501,37.803,0
5245.0,43.0,0.0,-9.995,-18.007,-31.33,37.493,0
5246.0,43.0,0.0,-9.995,-18.007,-31.33,37.493,0
5248.0,43.0,0.0,-9.546,-18.594,-30.675,37.119,0
5250.0,43.0,0.0,-10.556,-17.441,-30.334,36.548,0
5252.0,43.0,0.0,-9.994,-18.294,-31.663,37.909,0
5253.0,43.0,0.0,-10.539,-17.882,-30.008,36.487,0
5254.0,43.0,0.0,-9.684,-18.024,-29.678,36.048,0
5256.0,43.0,0.0,-10.377,-18.038,-29.018,35.708,0
5258.0,43.0,0.0,-9.813,-18.177,-29.184,35.755,0
5260.0,43.0,0.0,-9.853,-18.15,-31.497,37.664,0
5261.0,43.0,0.0,-10.712,-17.718,-31.658,37.828,0
5262.0,43.0,0.0,-10.694,-18.017,-31.0,37.416,0
5264.0,43.0,0.0,-9.828,-18.596,-30.675,37.193,0
5268.0,43.0,0.0,-10.387,-19.034,-31.009,37.838,0
5269.0,43.0,0.0,-9.97,-19.026,-31.339,37.994,0
5271.0,43.0,0.0,-11.115,-17.735,-30.502,36.993,0
5272.0,43.0,0.0,-11.09,-18.754,-30.511,37.492,0
5276.0,43.0,0.0,-9.681,-18.742,-30.511,37.093,0
5277.0,43.0,0.0,-9.404,-18.307,-30.176,36.527,0
5280.0,43.0,0.0,-9.393,-18.744,-30.18,36.748,0
5281.0,43.0,0.0,-9.693,-18.019,-30.174,36.457,0
5282.0,43.0,0.0,-11.275,-17.437,-31.16,37.445,0
5283.0,43.0,0.0,-10.514,-18.901,-30.016,36.997,0
5284.0,43.0,0.0,-10.371,-18.758,-29.685,36.614,0
5287.0,43.0,0.0,-9.425,-18.006,-31.0,37.068,0
5292.0,43.0,0.0,-9.964,-19.03,-31.009,37.722,0
5295.0,43.0,0.0,-9.674,-19.034,-30.513,37.241,0
5307.0,44.0,0.0,-11.791,-18.333,-29.681,36.825,0
5308.0,44.0,0.0,-11.471,-18.929,-28.365,35.978,0
5309.0,44.0,0.0,-11.322,-18.79,-27.703,35.337,0
5310.0,44.0,0.0,-11.338,-19.065,-29.027,36.532,0
5315.0,44.0,0.0,-11.33,-19.071,-28.531,36.14,0
5316.0,44.0,0.0,-12.196,-18.921,-29.521,37.125,0
5321.0,44.0,0.0,-11.908,-18.922,-29.191,36.769,0
5322.0,44.0,0.0,-11.337,-18.78,-28.529,35.987,0
5324.0,44.0,0.0,-12.165,-19.371,-28.368,36.442,0
5325.0,44.0,0.0,-10.625,-19.065,-28.531,35.922,0
5326.0,44.0,0.0,-12.056,-18.776,-29.355,36.872,0
5327.0,44.0,0.0,-10.921,-18.629,-28.692,35.91,0
5328.0,44.0,0.0,-12.016,-19.805,-28.537,36.756,0
5329.0,44.0,0.0,-11.894,-18.932,-28.365,36.117,0
5330.0,44.0,0.0,-12.036,-18.79,-28.198,35.959,0
5333.0,44.0,0.0,-11.77,-18.347,-28.525,35.9,0
5335.0,44.0,0.0,-11.473,-18.642,-28.032,35.566,0
5336.0,44.0,0.0,-11.895,-18.645,-28.032,35.706,0
5338.0,44.0,0.0,-11.754,-18.788,-28.198,35.864,0
5339.0,44.0,0.0,-11.889,-19.365,-28.699,36.606,0
5340.0,44.0,0.0,-11.76,-18.784,-28.529,36.125,0
5342.0,44.0,0.0,-10.92,-18.2,-28.028,35.158,0
5344.0,44.0,0.0,-11.369,-18.042,-29.348,36.278,0
5348.0,44.0,0.0,-10.627,-18.778,-28.198,35.506,0
5349.0,44.0,0.0,-11.747,-19.079,-28.201,36.017,0
5350.0,44.0,0.0,-12.011,-19.809,-28.207,36.5,0
5351.0,44.0,0.0,-11.192,-19.64,-29.527,37.187,0
5352.0,44.0,0.0,-11.792,-18.046,-29.348,36.415,0
5353.0,44.0,0.0,-10.897,-19.361,-28.368,36.033,0
5355.0,44.0,0.0,-12.055,-19.063,-29.688,37.284,0
5356.0,44.0,0.0,-11.478,-18.638,-28.362,35.826,0
5358.0,44.0,0.0,-11.77,-18.347,-28.525,35.9,0
5360.0,44.0,0.0,-11.763,-18.066,-27.696,35.097,0
5361.0,44.0,0.0,-11.185,-19.359,-28.699,36.38,0
5363.0,44.0,0.0,-11.471,-18.929,-28.365,35.978,0
5365.0,44.0,0.0,-11.313,-19.512,-28.204,36.114,0
5366.0,44.0,0.0,-11.908,-18.922,-29.191,36.769,0
5368.0,44.0,0.0,-11.317,-18.794,-27.372,35.079,0
5369.0,44.0,0.0,-12.3,-19.52,-28.205,36.439,0
5370.0,44.0,0.0,-11.901,-18.641,-28.362,35.966,0
5372.0,44.0,0.0,-12.027,-18.796,-27.703,35.572,0
5376.0,44.0,0.0,-10.6,-19.512,-27.709,35.508,0
5382.0,44.0,0.0,-11.035,-18.792,-27.372,34.987,0
5383.0,44.0,0.0,-11.042,-19.073,-28.201,35.791,0
5388.0,44.0,0.0,-10.341,-19.494,-29.03,36.465,0
5389.0,44.0,0.0,-10.454,-19.371,-27.212,35.0,0
5390.0,44.0,0.0,-10.616,-19.787,-29.033,36.703,0
5391.0,44.0,0.0,-10.611,-19.075,-27.705,35.271,0
5393.0,44.0,0.0,-10.492,-18.629,-28.362,35.518,0
5400.0,44.0,0.0,-10.481,-19.639,-29.197,36.715,0
5408.0,45.0,0.0,-10.3,-16.133,-29.992,35.58,0
5409.0,45.0,0.0,-10.616,-14.967,-30.313,35.434,0
5410.0,45.0,0.0,-10.043,-15.255,-30.15,35.251,0
5416.0,45.0,0.0,-10.762,-15.251,-30.976,36.165,0
5421.0,45.0,0.0,-11.325,-15.4,-31.143,36.541,0
5422.0,45.0,0.0,-11.187,-14.824,-30.477,35.689,0
5423.0,45.0,0.0,-9.894,-15.689,-30.319,35.543,0
5425.0,45.0,0.0,-10.038,-16.26,-31.315,36.685,0
5426.0,45.0,0.0,-11.163,-15.556,-30.153,35.718,0
5427.0,45.0,0.0,-10.446,-16.274,-30.489,36.105,0
5428.0,45.0,0.0,-10.34,-14.961,-30.643,35.634,0
5429.0,45.0,0.0,-10.349,-14.955,-31.139,36.061,0
5430.0,45.0,0.0,-10.444,-15.56,-29.327,34.803,0
5432.0,45.0,0.0,-10.014,-15.847,-29.329,34.808,0
5433.0,45.0,0.0,-10.444,-15.56,-29.327,34.803,0
5434.0,45.0,0.0,-10.585,-15.417,-29.16,34.642,0
5437.0,45.0,0.0,-9.901,-15.398,-30.317,35.415,0
5438.0,45.0,0.0,-10.739,-15.839,-30.486,35.994,0
5439.0,45.0,0.0,-10.722,-16.28,-30.159,35.911,0
5440.0,45.0,0.0,-9.768,-15.534,-30.979,36.006,0
5442.0,45.0,0.0,-10.326,-16.115,-31.479,36.841,0
5443.0,45.0,0.0,-10.758,-14.824,-30.146,35.275,0
5444.0,45.0,0.0,-10.426,-16.288,-29.333,35.134,0
5445.0,45.0,0.0,-10.613,-15.685,-31.145,36.451,0
5447.0,45.0,0.0,-10.342,-14.673,-30.31,35.227,0
5449.0,45.0,0.0,-11.289,-15.71,-29.493,35.272,0
5450.0,45.0,0.0,-11.172,-14.834,-29.651,34.986,0
5454.0,45.0,0.0,-11.297,-15.704,-29.989,35.687,0
5458.0,45.0,0.0,-10.296,-15.706,-29.163,34.687,0
5459.0,45.0,0.0,-10.482,-14.818,-30.477,35.472,0
5461.0,45.0,0.0,-10.764,-14.821,-30.477,35.558,0
5462.0,45.0,0.0,-11.014,-15.417,-29.491,35.053,0
5463.0,45.0,0.0,-11.015,-15.702,-29.989,35.598,0
5468.0,45.0,0.0,-10.471,-15.255,-30.481,35.657,0
5469.0,45.0,0.0,-11.472,-15.253,-31.307,36.666,0
5471.0,45.0,0.0,-10.05,-15.537,-30.979,36.084,0
5472.0,45.0,0.0,-10.314,-14.978,-29.156,34.363,0
5473.0,45.0,0.0,-11.303,-15.701,-30.319,35.966,0
5474.0,45.0,0.0,-10.727,-15.275,-28.994,34.482,0
5476.0,45.0,0.0,-11.301,-14.986,-29.157,34.676,0
5477.0,45.0,0.0,-10.312,-16.125,-30.653,36.138,0
5481.0,45.0,0.0,-11.438,-15.849,-30.155,35.935,0
5482.0,45.0,0.0,-10.049,-15.251,-30.48,35.534,0
5483.0,45.0,0.0,-10.444,-15.56,-29.327,34.803,0
5484.0,45.0,0.0,-11.187,-14.824,-30.477,35.689,0
5485.0,45.0,0.0,-10.476,-14.822,-30.146,35.189,0
5487.0,45.0,0.0,-10.724,-15.849,-29.66,35.297,0
5488.0,45.0,0.0,-10.616,-14.967,-30.313,35.434,0
5491.0,45.0,0.0,-10.768,-15.247,-31.307,36.449,0
5498.0,45.0,0.0,-10.335,-14.965,-30.313,35.35,0
5503.0,46.0,0.0,-9.236,-14.936,-31.965,36.471,0
5504.0,46.0,0.0,-9.499,-15.237,-31.306,36.09,0
5509.0,46.0,0.0,-9.793,-14.515,-30.97,35.577,0
5514.0,46.0,0.0,-9.666,-14.648,-31.962,36.463,0
5515.0,46.0,0.0,-9.658,-14.654,-31.467,36.03,0
5516.0,46.0,0.0,-9.798,-14.799,-31.633,36.272,0
5517.0,46.0,0.0,-9.503,-14.519,-30.474,35.068,0
5520.0,46.0,0.0,-10.371,-14.654,-31.962,36.659,0
5523.0,46.0,0.0,-9.514,-14.082,-30.47,34.889,0
5524.0,46.0,0.0,-9.202,-15.388,-30.647,35.506,0
5527.0,46.0,0.0,-8.929,-15.38,-31.142,35.862,0
5531.0,46.0,0.0,-9.089,-14.509,-30.97,35.387,0
5532.0,46.0,0.0,-10.381,-13.645,-31.127,35.537,0
5533.0,46.0,0.0,-9.528,-14.072,-31.296,35.613,0
5535.0,46.0,0.0,-9.234,-13.649,-29.971,34.203,0
5539.0,46.0,0.0,-10.068,-14.809,-30.972,35.776,0
5541.0,46.0,0.0,-9.492,-15.528,-31.309,36.214,0
5542.0,46.0,0.0,-9.231,-14.223,-30.637,35.016,0
5543.0,46.0,0.0,-9.679,-13.208,-30.628,34.73,0
5544.0,46.0,0.0,-9.118,-13.774,-31.624,35.678,0
5545.0,46.0,0.0,-10.34,-14.961,-30.643,35.634,0
5547.0,46.0,0.0,-9.245,-13.641,-30.632,34.783,0
5551.0,46.0,0.0,-8.541,-13.635,-30.632,34.6,0
5552.0,46.0,0.0,-9.921,-15.384,-31.473,36.409,0
5553.0,46.0,0.0,-10.077,-14.087,-30.47,35.049,0
5554.0,46.0,0.0,-9.089,-14.509,-30.97,35.387,0
5555.0,46.0,0.0,-9.118,-13.774,-31.624,35.678,0
5556.0,46.0,0.0,-9.073,-14.806,-30.477,35.077,0
5558.0,46.0,0.0,-9.229,-14.654,-31.136,35.628,0
5561.0,46.0,0.0,-8.99,-12.905,-31.121,34.87,0
5562.0,46.0,0.0,-10.074,-14.805,-31.303,36.063,0
5564.0,46.0,0.0,-9.503,-14.519,-30.474,35.068,0
5566.0,46.0,0.0,-9.81,-14.075,-31.296,35.69,0
5567.0,46.0,0.0,-8.987,-13.623,-31.953,35.88,0
5568.0,46.0,0.0,-8.535,-13.639,-30.301,34.308,0
5569.0,46.0,0.0,-9.673,-13.212,-30.298,34.439,0
5570.0,46.0,0.0,-8.972,-13.633,-31.127,35.146,0
5571.0,46.0,0.0,-8.838,-14.057,-32.122,36.16,0
5573.0,46.0,0.0,-8.516,-14.654,-30.64,35.016,0
5575.0,46.0,0.0,-8.386,-14.073,-30.47,34.595,0
5576.0,46.0,0.0,-9.089,-14.509,-30.97,35.387,0
5577.0,46.0,0.0,-9.777,-14.812,-30.477,35.268,0
5579.0,46.0,0.0,-8.954,-14.933,-31.965,36.399,0
5580.0,46.0,0.0,-9.256,-13.205,-30.628,34.614,0
5584.0,46.0,0.0,-9.08,-14.515,-30.474,34.954,0
5586.0,46.0,0.0,-9.207,-14.955,-30.313,35.033,0
5588.0,46.0,0.0,-8.245,-14.215,-30.637,34.766,0
5590.0,46.0,0.0,-9.668,-13.645,-30.632,34.899,0
5592.0,46.0,0.0,-8.792,-14.517,-30.144,34.593,0
5597.0,46.0,0.0,-9.111,-14.065,-31.627,35.792,0
5602.0,47.0,0.0,-7.365,-15.233,-30.15,34.573,0
5607.0,47.0,0.0,-7.516,-14.941,-30.312,34.621,0
5611.0,47.0,0.0,-7.376,-14.796,-30.146,34.382,0
5613.0,47.0,0.0,-6.685,-14.495,-30.474,34.401,0
5614.0,47.0,0.0,-7.491,-15.388,-29.49,34.097,0
5617.0,47.0,0.0,-6.524,-14.937,-29.982,34.126,0
5620.0,47.0,0.0,-6.681,-15.213,-31.306,35.442,0
5621.0,47.0,0.0,-7.342,-15.821,-29.659,34.408,0
5622.0,47.0,0.0,-7.357,-15.239,-29.654,34.143,0
5623.0,47.0,0.0,-6.814,-15.649,-31.475,35.805,0
5626.0,47.0,0.0,-6.507,-16.094,-30.653,35.227,0
5627.0,47.0,0.0,-7.646,-15.523,-30.483,35.052,0
5628.0,47.0,0.0,-6.693,-14.49,-30.969,34.84,0
5629.0,47.0,0.0,-7.362,-14.806,-29.32,33.661,0
5630.0,47.0,0.0,-7.527,-13.932,-29.478,33.462,0
5631.0,47.0,0.0,-6.527,-15.651,-31.145,35.462,0
5633.0,47.0,0.0,-6.956,-15.507,-31.309,35.624,0
5634.0,47.0,0.0,-6.971,-14.065,-30.14,33.983,0
5635.0,47.0,0.0,-6.698,-14.773,-31.633,35.549,0
5636.0,47.0,0.0,-7.52,-14.223,-29.48,33.585,0
5637.0,47.0,0.0,-7.527,-13.932,-29.478,33.462,0
5638.0,47.0,0.0,-6.685,-14.495,-30.474,34.401,0
5639.0,47.0,0.0,-7.499,-15.669,-30.319,34.942,0
5640.0,47.0,0.0,-7.342,-15.821,-29.659,34.408,0
5642.0,47.0,0.0,-6.661,-15.227,-30.15,34.427,0
5645.0,47.0,0.0,-7.256,-14.638,-31.136,35.162,0
5646.0,47.0,0.0,-7.369,-14.515,-29.318,33.534,0
5648.0,47.0,0.0,-6.923,-16.245,-30.489,35.233,0
5650.0,47.0,0.0,-6.084,-15.661,-29.988,34.374,0
5652.0,47.0,0.0,-5.958,-14.791,-29.65,33.666,0
5655.0,47.0,0.0,-7.224,-15.375,-30.316,34.751,0
5656.0,47.0,0.0,-7.404,-14.492,-31.3,35.277,0
5657.0,47.0,0.0,-7.211,-15.671,-29.988,34.596,0
5658.0,47.0,0.0,-7.212,-16.099,-30.653,35.367,0
5659.0,47.0,0.0,-6.685,-14.495,-30.474,34.401,0
5663.0,47.0,0.0,-6.667,-15.223,-30.48,34.716,0
5665.0,47.0,0.0,-7.371,-15.229,-30.48,34.861,0
5666.0,47.0,0.0,-7.356,-14.81,-28.99,33.374,0
5667.0,47.0,0.0,-6.826,-14.925,-31.138,35.199,0
5669.0,47.0,0.0,-7.633,-15.818,-30.155,34.897,0
5670.0,47.0,0.0,-7.502,-14.951,-29.487,33.901,0
5672.0,47.0,0.0,-6.552,-14.632,-31.136,35.021,0
5673.0,47.0,0.0,-6.783,-16.1,-30.322,34.995,0
5677.0,47.0,0.0,-6.923,-16.245,-30.489,35.233,0
5678.0,47.0,0.0,-6.953,-14.793,-30.146,34.292,0
5681.0,47.0,0.0,-6.363,-15.522,-29.657,34.073,0
5682.0,47.0,0.0,-6.519,-15.37,-30.316,34.609,0
5684.0,47.0,0.0,-7.64,-15.527,-30.152,34.765,0
5688.0,47.0,0.0,-6.953,-14.793,-30.146,34.292,0
5690.0,47.0,0.0,-6.936,-15.521,-30.152,34.614,0
5702.0,48.0,0.0,-7.531,-14.931,-31.138,35.345,0
5707.0,48.0,0.0,-8.076,-15.807,-31.311,35.993,0
5709.0,48.0,0.0,-8.204,-15.388,-29.986,34.688,0
5711.0,48.0,0.0,-8.512,-15.372,-31.473,36.046,0
5712.0,48.0,0.0,-7.95,-15.653,-31.971,36.474,0
5715.0,48.0,0.0,-7.939,-14.945,-30.313,34.716,0
5717.0,48.0,0.0,-8.921,-15.386,-30.647,35.433,0
5719.0,48.0,0.0,-7.927,-15.669,-30.649,35.323,0
5721.0,48.0,0.0,-8.204,-15.388,-29.986,34.688,0
5723.0,48.0,0.0,-7.226,-16.09,-31.479,36.083,0
5724.0,48.0,0.0,-7.954,-14.935,-31.139,35.439,0
5725.0,48.0,0.0,-7.924,-16.387,-31.482,36.365,0
5726.0,48.0,0.0,-8.757,-16.545,-30.987,36.203,0
5729.0,48.0,0.0,-8.165,-16.416,-29.169,34.453,0
5730.0,48.0,0.0,-7.939,-16.089,-31.975,36.664,0
5731.0,48.0,0.0,-8.198,-16.108,-30.653,35.585,0
5735.0,48.0,0.0,-8.204,-15.388,-29.986,34.688,0
5736.0,48.0,0.0,-8.204,-15.388,-29.986,34.688,0
5737.0,48.0,0.0,-8.479,-15.681,-29.989,34.887,0
5739.0,48.0,0.0,-7.371,-15.229,-30.48,34.861,0
5741.0,48.0,0.0,-7.95,-15.653,-31.971,36.474,0
5742.0,48.0,0.0,-7.511,-14.945,-29.982,34.332,0
5743.0,48.0,0.0,-7.928,-15.381,-30.316,34.907,0
5746.0,48.0,0.0,-7.351,-15.815,-30.155,34.835,0
5747.0,48.0,0.0,-7.479,-16.684,-30.658,35.696,0
5749.0,48.0,0.0,-8.302,-17.279,-30.168,35.743,0
5750.0,48.0,0.0,-7.481,-16.397,-30.325,35.276,0
5751.0,48.0,0.0,-6.636,-16.246,-30.159,34.893,0
5752.0,48.0,0.0,-8.299,-16.565,-29.005,34.417,0
5753.0,48.0,0.0,-7.939,-14.945,-30.313,34.716,0
5756.0,48.0,0.0,-8.468,-16.118,-29.992,35.086,0
5758.0,48.0,0.0,-8.07,-15.811,-30.981,35.706,0
5759.0,48.0,0.0,-6.501,-16.097,-30.322,34.941,0
5761.0,48.0,0.0,-7.66,-15.513,-31.309,35.771,0
5762.0,48.0,0.0,-7.885,-17.128,-30.331,35.715,0
5763.0,48.0,0.0,-7.921,-15.672,-30.319,35.037,0
5769.0,48.0,0.0,-8.903,-16.113,-30.653,35.756,0
5770.0,48.0,0.0,-6.629,-16.537,-30.161,35.03,0
5775.0,48.0,0.0,-7.896,-16.691,-30.328,35.507,0
5776.0,48.0,0.0,-7.89,-16.695,-29.997,35.225,0
5778.0,48.0,0.0,-6.902,-16.545,-29.666,34.662,0
5779.0,48.0,0.0,-7.206,-16.676,-31.154,36.063,0
5780.0,48.0,0.0,-7.175,-17.126,-30.001,35.282,0
5782.0,48.0,0.0,-8.154,-17.425,-30.004,35.642,0
5783.0,48.0,0.0,-8.449,-17.133,-30.331,35.846,0
5784.0,48.0,0.0,-7.197,-16.682,-30.658,35.637,0
5787.0,48.0,0.0,-7.889,-16.41,-29.499,34.666,0
5792.0,48.0,0.0,-7.181,-17.122,-30.331,35.563,0
5793.0,48.0,0.0,-7.179,-16.408,-29.169,34.228,0
5795.0,48.0,0.0,-6.918,-16.248,-30.159,34.949,0
5804.0,49.0,0.0,-11.02,-17.13,-32.314,38.198,0
5807.0,49.0,0.0,-10.483,-16.964,-33.634,39.102,0
5812.0,49.0,0.0,-10.99,-18.582,-32.657,39.148,0
5814.0,49.0,0.0,-11.142,-18.003,-32.487,38.777,0
5817.0,49.0,0.0,-10.984,-18.586,-32.327,38.873,0
5818.0,49.0,0.0,-10.024,-17.988,-32.982,38.883,0
5819.0,49.0,0.0,-10.46,-17.696,-33.31,39.142,0
5820.0,49.0,0.0,-11.452,-17.7,-33.641,39.701,0
5821.0,49.0,0.0,-10.741,-17.698,-33.31,39.22,0
5822.0,49.0,0.0,-11.024,-18.129,-33.975,40.056,0
5823.0,49.0,0.0,-10.473,-17.973,-34.469,40.26,0
5824.0,49.0,0.0,-11.33,-17.4,-34.299,40.094,0
5826.0,49.0,0.0,-10.445,-18.278,-33.315,39.409,0
5827.0,49.0,0.0,-11.048,-17.398,-34.299,40.014,0
5828.0,49.0,0.0,-10.709,-19.008,-33.322,39.829,0
5829.0,49.0,0.0,-10.567,-18.578,-32.657,39.03,0
5831.0,49.0,0.0,-10.984,-18.586,-32.327,38.873,0
5832.0,49.0,0.0,-9.881,-17.845,-32.651,38.498,0
5834.0,49.0,0.0,-10.602,-18.555,-34.639,40.701,0
5835.0,49.0,0.0,-9.907,-17.111,-33.14,38.59,0
5836.0,49.0,0.0,-9.888,-18.126,-33.479,39.334,0
5838.0,49.0,0.0,-10.721,-18.284,-32.985,39.208,0
5839.0,49.0,0.0,-9.575,-18.574,-32.327,38.493,0
5840.0,49.0,0.0,-11.295,-18.569,-33.979,40.335,0
5841.0,49.0,0.0,-10.987,-19.3,-33.489,40.184,0
5845.0,49.0,0.0,-10.591,-18.563,-33.979,40.141,0
5847.0,49.0,0.0,-10.734,-17.989,-33.313,39.352,0
5848.0,49.0,0.0,-11.277,-18.151,-32.323,38.748,0
5849.0,49.0,0.0,-10.043,-17.689,-33.641,39.312,0
5851.0,49.0,0.0,-11.582,-17.422,-32.647,38.775,0
5854.0,49.0,0.0,-9.918,-16.674,-33.136,38.398,0
5856.0,49.0,0.0,-9.613,-17.833,-33.477,39.129,0
5857.0,49.0,0.0,-9.903,-18.116,-34.305,40.039,0
5858.0,49.0,0.0,-10.037,-17.692,-33.31,39.03,0
5859.0,49.0,0.0,-11.008,-17.854,-32.651,38.807,0
5861.0,49.0,0.0,-10.026,-18.702,-34.145,40.201,0
5863.0,49.0,0.0,-10.721,-18.284,-32.985,39.208,0
5865.0,49.0,0.0,-10.605,-17.408,-33.143,38.909,0
5866.0,49.0,0.0,-10.728,-17.993,-32.982,39.073,0
5867.0,49.0,0.0,-10.772,-17.248,-34.463,40.015,0
5871.0,49.0,0.0,-11.144,-17.716,-32.154,38.365,0
5873.0,49.0,0.0,-9.728,-17.995,-32.156,38.111,0
5876.0,49.0,0.0,-9.736,-18.705,-33.649,39.711,0
5878.0,49.0,0.0,-10.026,-18.702,-34.145,40.201,0
5879.0,49.0,0.0,-10.46,-18.268,-34.141,40.109,0
